2026-08-27 10:59:33,402 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 7244)
2026-08-27 11:35:21,568 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:21,569 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 11:35:21,839 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:21,840 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 11:35:22,104 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:22,105 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 11:35:22,376 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:22,377 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 11:35:22,642 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:22,643 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 11:35:22,908 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:22,909 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 11:35:23,173 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:23,174 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 11:35:23,442 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:35:23,443 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 11:35:23,446 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 11:35:38,427 | INFO | __main__ | Apagando agentes...
2026-08-27 11:42:47,405 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 19000)
2026-08-27 11:42:47,418 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 4880)
2026-08-27 11:42:47,426 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 19348)
2026-08-27 11:42:47,436 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 6748)
2026-08-27 11:42:47,448 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 8144)
2026-08-27 11:42:47,460 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 17792)
2026-08-27 11:42:47,471 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 9784)
2026-08-27 11:42:47,484 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 21640)
2026-08-27 11:42:47,496 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 12144)
2026-08-27 11:42:47,505 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 10088)
2026-08-27 11:42:47,506 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 11:42:51,534 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:51,535 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 11:42:51,801 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:51,802 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 11:42:52,075 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:52,076 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 11:42:52,342 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:52,343 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 11:42:52,610 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:52,611 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 11:42:52,874 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:52,875 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 11:42:53,140 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:53,141 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 11:42:53,413 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:53,414 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 11:42:53,687 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:53,688 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 11:42:53,956 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:42:53,957 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 11:42:53,960 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 11:43:10,708 | INFO | __main__ | Apagando agentes...
2026-08-27 11:47:05,343 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 18676)
2026-08-27 11:47:05,355 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 14448)
2026-08-27 11:47:05,366 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 4500)
2026-08-27 11:47:05,378 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 19352)
2026-08-27 11:47:05,389 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 7364)
2026-08-27 11:47:05,402 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 4972)
2026-08-27 11:47:05,413 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 14052)
2026-08-27 11:47:05,425 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 12260)
2026-08-27 11:47:05,435 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 10396)
2026-08-27 11:47:05,445 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 5156)
2026-08-27 11:47:05,446 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 11:47:09,508 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:09,509 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 11:47:09,772 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:09,773 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 11:47:10,042 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:10,043 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 11:47:10,309 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:10,310 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 11:47:10,572 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:10,573 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 11:47:10,839 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:10,840 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 11:47:11,105 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:11,106 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 11:47:11,373 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:11,374 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 11:47:11,641 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:11,643 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 11:47:11,908 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 11:47:11,910 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 11:47:11,912 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 11:49:35,973 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 11:49:35,977 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8001 falló: Error code: 413 - {'error': {'message': 'Request too large for model `qwen/qwen3.8-27b` in organization `org_01m0wdy83meydahz1tg5hrhdte` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Requested 8850, please reduce your message size and try again. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-08-27 11:51:38,967 | INFO | __main__ | Apagando agentes...
2026-08-27 12:00:00,372 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 11824)
2026-08-27 12:00:00,379 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 4560)
2026-08-27 12:00:00,391 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 2664)
2026-08-27 12:00:00,400 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 15044)
2026-08-27 12:00:00,411 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 3144)
2026-08-27 12:00:00,422 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 18772)
2026-08-27 12:00:00,434 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 21492)
2026-08-27 12:00:00,444 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 11560)
2026-08-27 12:00:00,456 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 21968)
2026-08-27 12:00:00,466 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 7136)
2026-08-27 12:00:00,466 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 12:00:04,526 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:04,527 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 12:00:04,790 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:04,791 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 12:00:05,054 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:05,055 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 12:00:05,318 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:05,319 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 12:00:05,585 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:05,587 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 12:00:05,851 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:05,852 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 12:00:06,118 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:06,119 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 12:00:06,384 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:06,385 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 12:00:06,651 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:06,652 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 12:00:06,920 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:00:06,939 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 12:00:06,942 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 12:03:37,501 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 12:03:37,504 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8001 falló: Error code: 413 - {'error': {'message': 'Request too large for model `qwen/qwen3.8-27b` in organization `org_01m0wdy83meydahz1tg5hrhdte` service tier `on_demand` on tokens per minute (TPM): Limit 8000, Requested 8522, please reduce your message size and try again. Need more tokens? Upgrade to Dev Tier today at https://console.groq.com/settings/billing', 'type': 'tokens', 'code': 'rate_limit_exceeded'}}
2026-08-27 12:03:49,631 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 12:03:49,633 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8002 falló: No se ha podido obtener ningún informe crítico.
2026-08-27 12:03:49,658 | INFO | __main__ | Apagando agentes...
2026-08-27 12:16:53,098 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 11092)
2026-08-27 12:16:53,108 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 9712)
2026-08-27 12:16:53,120 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 4020)
2026-08-27 12:16:53,131 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 8888)
2026-08-27 12:16:53,142 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 6876)
2026-08-27 12:16:53,154 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 22368)
2026-08-27 12:16:53,165 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 3652)
2026-08-27 12:16:53,177 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 13456)
2026-08-27 12:16:53,188 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 21540)
2026-08-27 12:16:53,198 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 15936)
2026-08-27 12:16:53,199 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 12:16:57,201 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:57,202 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 12:16:57,467 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:57,468 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 12:16:57,731 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:57,731 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 12:16:57,990 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:57,992 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 12:16:58,256 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:58,257 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 12:16:58,522 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:58,522 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 12:16:58,793 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:58,795 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 12:16:59,059 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:59,060 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 12:16:59,327 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:59,328 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 12:16:59,597 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:16:59,598 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 12:16:59,600 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 12:26:09,516 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 12:26:09,518 | ERROR | __main__ | Error en la tarea: El agente http://localhost:8001 falló: 'simplificador_oraciones'
2026-08-27 12:27:27,344 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
2026-08-27 12:27:27,346 | ERROR | __main__ | Error en la tarea: All connection attempts failed
2026-08-27 12:27:27,453 | INFO | __main__ | Apagando agentes...
2026-08-27 12:30:41,963 | INFO | __main__ | Agente lanzado: Agentes.simplificador_agente:app en puerto 8001 (pid 5464)
2026-08-27 12:30:41,974 | INFO | __main__ | Agente lanzado: Agentes.critico_agente:app en puerto 8002 (pid 17892)
2026-08-27 12:30:41,985 | INFO | __main__ | Agente lanzado: Agentes.supervisor_agente:app en puerto 8003 (pid 6212)
2026-08-27 12:30:41,996 | INFO | __main__ | Agente lanzado: Agentes.definicion_agente:app en puerto 8004 (pid 13600)
2026-08-27 12:30:42,007 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_sintactico:app en puerto 8005 (pid 5760)
2026-08-27 12:30:42,015 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_estructural:app en puerto 8006 (pid 11320)
2026-08-27 12:30:42,025 | INFO | __main__ | Agente lanzado: Agentes.agentes_simplificacion.simplificador_lexico:app en puerto 8007 (pid 6196)
2026-08-27 12:30:42,035 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_sintactico:app en puerto 8008 (pid 19440)
2026-08-27 12:30:42,043 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_estructural:app en puerto 8009 (pid 17472)
2026-08-27 12:30:42,053 | INFO | __main__ | Agente lanzado: Agentes.agentes_critico.critico_lexico:app en puerto 8010 (pid 6444)
2026-08-27 12:30:42,053 | INFO | __main__ | Esperando a que los agentes arranquen...
2026-08-27 12:30:46,237 | INFO | httpx | HTTP Request: GET http://localhost:8001/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:46,238 | INFO | __main__ | Agente 'simplificador' listo en http://localhost:8001
2026-08-27 12:30:46,503 | INFO | httpx | HTTP Request: GET http://localhost:8002/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:46,504 | INFO | __main__ | Agente 'critico' listo en http://localhost:8002
2026-08-27 12:30:46,771 | INFO | httpx | HTTP Request: GET http://localhost:8003/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:46,772 | INFO | __main__ | Agente 'supervisor' listo en http://localhost:8003
2026-08-27 12:30:47,035 | INFO | httpx | HTTP Request: GET http://localhost:8004/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:47,036 | INFO | __main__ | Agente 'definicion' listo en http://localhost:8004
2026-08-27 12:30:47,303 | INFO | httpx | HTTP Request: GET http://localhost:8005/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:47,304 | INFO | __main__ | Agente 'simplificador_oraciones' listo en http://localhost:8005
2026-08-27 12:30:47,571 | INFO | httpx | HTTP Request: GET http://localhost:8006/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:47,572 | INFO | __main__ | Agente 'simplificador_estructural' listo en http://localhost:8006
2026-08-27 12:30:47,837 | INFO | httpx | HTTP Request: GET http://localhost:8007/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:47,838 | INFO | __main__ | Agente 'simplificador_lexico' listo en http://localhost:8007
2026-08-27 12:30:48,104 | INFO | httpx | HTTP Request: GET http://localhost:8008/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:48,105 | INFO | __main__ | Agente 'critico_oraciones' listo en http://localhost:8008
2026-08-27 12:30:48,369 | INFO | httpx | HTTP Request: GET http://localhost:8009/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:48,371 | INFO | __main__ | Agente 'critico_estructural' listo en http://localhost:8009
2026-08-27 12:30:48,637 | INFO | httpx | HTTP Request: GET http://localhost:8010/.well-known/agent.json "HTTP/1.1 200 OK"
2026-08-27 12:30:48,638 | INFO | __main__ | Agente 'critico_lexico' listo en http://localhost:8010
2026-08-27 12:30:48,641 | INFO | __main__ | Todos los agentes están listos. API escuchando en http://localhost:8000
2026-08-27 12:39:53,027 | INFO | httpx | HTTP Request: POST http://localhost:8003/tasks/send "HTTP/1.1 200 OK"
